Problem,Solution,Answer
"2.8, 2.3, 5, 3, 4.3 중 가장 작은 수와 가장 큰 수의 곱을 구하시오.",[OP_LIST_SOL] 2.8 2.3 5 3 4.3 [OP_LIST_EOL] 1 [OP_LIST_GET_PERM] 1 [OP_LIST_MAX] 1 [OP_LIST_MIN] [OP_MUL],11.5
3.8분 동안 물이 11리터(ℓ) 20밀리리터(㎖) 나오는 가 수도와 1분 9초 동안 물이 3.68리터(ℓ) 나오는 나 수도가 있습니 다. 두 수도 모두 물이 일정하게 나올 때 1분 동안 물이 더 많이 나오는 수도는 어느 수도인지 구하시오.,[OP_LIST_SOL] 가 나 [OP_LIST_EOL] [OP_LIST_SOL] 11 1000 [OP_MUL] 20 [OP_ADD] 3.8 60 [OP_MUL] [OP_DIV] 3.68 1000 [OP_MUL] 1 60 [OP_MUL] 9 [OP_ADD] [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],나
"경수네 모둠 학생들은 멀리뛰기를 하였습니다. 경수가 2.3미터(m), 영희가 9/10미터(m), 진주가 1.8미터(m), 찬호가 2.5미터(m)를 뛰었을 때, 2등은 누구입니까?",[OP_LIST_SOL] 경수 영희 진주 찬호 [OP_LIST_EOL] [OP_LIST_SOL] 2.3 9/10 1.8 2.5 [OP_LIST_EOL] 2 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],경수
"경수네 학교의 운동장은 7800제곱미터(㎡)이고, 학생 수는 600명입니다. 그리고 미라네 학교의 운동장은 7000제곱미터(㎡)이고, 학생 수는 500명입니다. 누구네 학교의 학생들이 운동장을 더 넓게 사용할 수 있습니까?",[OP_LIST_SOL] 경수 미라 [OP_LIST_EOL] [OP_LIST_SOL] 7800 600 [OP_DIV] 7000 500 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],미라
"경시반 학생 5명이 수학 시험을 친 결과 평균 점수가 81.6점이었다. 가장 높은 점수를 빼고 평균을 내면 가장 낮은 점수를 빼고 평균을 낸 것보다 6점이 낮다고 한다. 가장 높은 점수와 가장 낮은 점수를 제외한 나머지 3명의 점수가 88점, 84점, 76점이라고 할 때, 가장 낮은 점수를 구하여라.",81.6 5 [OP_MUL] 88 84 [OP_ADD] 76 [OP_ADD] [OP_SUB] 6 4 [OP_MUL] [OP_SUB] 2 [OP_DIV],68
"경시반 학생 5명이 수학 시험을 친 결과 평균 점수가 81.6점이었다. 가장 높은 점수를 빼고 평균을 내면 가장 낮은 점수를 빼고 평균을 낸 것보다 6점이 낮다고 한다. 가장 높은 점수와 가장 낮은 점수를 제외한 나머지 3명의 점수가 88점, 84점, 76점이라고 할 때, 가장 높은 점수를 구하여라.",81.6 5 [OP_MUL] 88 84 [OP_ADD] 76 [OP_ADD] [OP_SUB] 6 4 [OP_MUL] [OP_ADD] 2 [OP_DIV],92
"길이가 364미터(m) 인 도로의 한쪽에는 소나무를 22.75미터(m) , 다른 한쪽에는 은행나무를 45.5미터(m) 간격으로 각각 처음부터 끝까지 심었습니다. 소나무와 은행나무 중 어느 것을 더 많이 심었는지 구하시오.",[OP_LIST_SOL] 소나무 은행나무 [OP_LIST_EOL] [OP_LIST_SOL] 364 22.75 [OP_DIV] 364 45.5 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],소나무
"꽃밭의 2/7에는 채송화, 3/8에는 봉선화를 심었습니다. 어느 꽃을 심은 부분이 더 넓습니까?",[OP_LIST_SOL] 채송화 봉선화 [OP_LIST_EOL] [OP_LIST_SOL] 2 7 [OP_DIV] 3 8 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],봉선화
"나나의 키는 1.618미터(m) 이고, 가은이의 키는 162.3센티미터(㎝) 입니다. 키가 더 큰 사람은 누구인지 구하시오.",[OP_LIST_SOL] 나나 가은 [OP_LIST_EOL] [OP_LIST_SOL] 1.618 100 [OP_MUL] 162.3 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],가은
"냉장고 안에 우유가 3/8리터(ℓ), 사이다가 7/10리터(ℓ), 오렌지주스가 11/15리터(ℓ) 있습니다. 셋 중에서 양이 가장 많은 것을 구하시오.",[OP_LIST_SOL] 우유 사이다 오렌지주스 [OP_LIST_EOL] [OP_LIST_SOL] 3/8 7/10 11/15 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],오렌지주스
"다음 숫자 카드 1, 3, 4, 6, 7, 9 중에서 한 장을 뽑을 때 9 이하의 수가 적힌 카드가 나올 확률을 구하시오.",[OP_LIST_SOL] 1 3 4 6 7 9 [OP_LIST_EOL] 9 [OP_LIST_LESS_EQUAL] [OP_LIST_LEN] [OP_LIST_SOL] 1 3 4 6 7 9 [OP_LIST_EOL] [OP_LIST_LEN] [OP_DIV],1
도자기를 만드는 데 예림이가 사용한 찰흙의 무게는 0.65킬로그램(㎏)이고 찬우가 사용한 찰흙의 무게는 0.645킬로그램(㎏) 입니다. 찰흙을 더 많이 사용한 사람은 누구입니까?,[OP_LIST_SOL] 예림 찬우 [OP_LIST_EOL] [OP_LIST_SOL] 0.65 0.645 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],예림
"도형 가는 가로가 12센티미터(㎝), 세로가 5센티미터(㎝)인 직사각형입니다. 도형 나는 둘레가 32센티미터(㎝)이고, 세로가 8센티미터(㎝)인 직사각형입니다. 두 도형 중 넓이가 더 넓은 것은 무엇입니까?",[OP_LIST_SOL] 가 나 [OP_LIST_EOL] [OP_LIST_SOL] 4 4 [OP_MUL] 32 8 2 [OP_MUL] [OP_SUB] 2 [OP_DIV] 8 [OP_MUL] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],나
들이가 1100밀리리터(㎖) 인 물통과 들이가 3리터(ℓ) 400밀리리터(㎖) 인 주스병에 물을 가득 채운 후 양동이에 옮겨 담았더니 양동이가 가득 찼습니다. 들이가 4리터(ℓ) 800밀리리터(㎖) 인 주전자와 양동이 중에서 어느 것의 들이가 더 많습니까?,[OP_LIST_SOL] 주전자 양동이 [OP_LIST_EOL] [OP_LIST_SOL] 4 1000 [OP_MUL] 800 [OP_ADD] 1100 3 1000 [OP_MUL] 400 [OP_ADD] [OP_ADD] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],주전자
들이가 1리터(ℓ) 400밀리리터(㎖)인 물병과 들이가 2800밀리리터(㎖)인 주전자에 물을 가득 채운 뒤 대야에 모두 부었더니 대야가 가득 찼습니다. 들이가 4리터(ℓ) 100밀리리터(㎖)인 수조와 대야 중에서 어느 쪽의 들이가 더 많습니까?,[OP_LIST_SOL] 수조 대야 [OP_LIST_EOL] [OP_LIST_SOL] 4 1000 [OP_MUL] 100 [OP_ADD] 2800 1 1000 [OP_MUL] 400 [OP_ADD] [OP_ADD] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],대야
"똑같은 동화책을 신영이는 전체의 1/3, 석기는 전체의 1/4, 웅이는 전체의 1/5를 읽었습니다. 동화책을 가장 많이 읽은 사람은 누구입니까?",[OP_LIST_SOL] 신영 석기 웅이 [OP_LIST_EOL] [OP_LIST_SOL] 1/3 1/4 1/5 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],신영
무게가 250그램(g)인 상자에 모래를 가득 넣어 무게를 재었더니 1킬로그램(㎏) 780그램(g)이었고 무게가 460그램(g)인 통에 모래를 가득 넣어 무게를 재었더니 2킬로그램(㎏) 250그램(g)이었습니다. 상자와 통 중 어느 것에 들어 있는 모래가 더 무겁습니까?,[OP_LIST_SOL] 상자 통 [OP_LIST_EOL] [OP_LIST_SOL] 1 1000 [OP_MUL] 780 [OP_ADD] 250 [OP_SUB] 2 1000 [OP_MUL] 250 [OP_ADD] 460 [OP_SUB] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],통
"무게가 같은 사과 5개를 담은 바구니의 무게는 2.9킬로그램(㎏) 이고, 무게가 같은 메론 3개를 담은 바구니의 무게는 2.51킬로그램(㎏) 입니다. 빈 바구니의 무게가 0.2킬로그램(㎏) 일 때 사과 한 개와 메론 한 개 중 어느 것이 더 무거운지 구해보시오.",[OP_LIST_SOL] 사과 메론 [OP_LIST_EOL] [OP_LIST_SOL] 2.9 0.2 [OP_SUB] 5 [OP_DIV] 2.51 0.2 [OP_SUB] 3 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],메론
"물 1리터(ℓ)와 물 3리터(ℓ)를 모양과 크기가 같은 병에 각각 똑같이 나누어 담으려고 합니다. 물 1리터(ℓ)를 병 가 2개에, 물 3리터(ℓ)를 병 나 4개에 남김없이 똑같이 나누어 담을 때, 병 가와 병 나 중 어느 병에 물이 더 많을까요?",[OP_LIST_SOL] 가 나 [OP_LIST_EOL] [OP_LIST_SOL] 1 2 [OP_MUL] 3 4 [OP_MUL] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],나
"물 1리터(ℓ)와 물 4리터(ℓ)를 모양과 크기가 같은 병에 각각 똑같이 나누어 담으려고 합니다. 물 1리터(ℓ)를 병 가 3개에, 물 4리터(ℓ)를 병 나 5개에 남김없이 똑같이 나누어 담을 때, 병 가와 병 나 중 어느 병에 물이 더 많을까요?",[OP_LIST_SOL] 가 나 [OP_LIST_EOL] [OP_LIST_SOL] 1 3 [OP_MUL] 4 5 [OP_MUL] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],나
물을 종인이는 4리터(ℓ) 의 0.26 배만큼 마셨고 민기는 1.2리터(ℓ) 를 마셨습니다. 물을 누가 더 많이 마셨나요?,[OP_LIST_SOL] 종인 민기 [OP_LIST_EOL] [OP_LIST_SOL] 4 0.26 [OP_MUL] 1.2 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],민기
민주가 가지고 있는 끈의 길이는 6.704미터(m)이고 대현이가 가지고 있는 끈의 길이는 6.74미터(m)입니다. 누가 가지고 있는 끈이 더 깁니까?,[OP_LIST_SOL] 민주 대현 [OP_LIST_EOL] [OP_LIST_SOL] 6.704 6.74 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],대현
민진이와 민서가 걷기 운동을 했습니다. 민진이는 4.3킬로미터(㎞) 거리를 걸었고 민서는 둘레가 900미터(m)인 호수를 5바퀴 걸었습니다. 더 긴 거리를 걸은 사람은 누구인지 구해 보시오.,[OP_LIST_SOL] 민진 민서 [OP_LIST_EOL] [OP_LIST_SOL] 4.3 1000 [OP_MUL] 900 5 [OP_MUL] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],민서
밑면의 넒이가 8㎠이고 높이가 3센티미터(㎝)인 직육면체 A와 한 변의 길이가 5센티미터(㎝)인 정육면체 B 중 부피가 더 큰 것은 무엇인가요?,[OP_LIST_SOL] A B [OP_LIST_EOL] [OP_LIST_SOL] 8 3 [OP_MUL] 5 5 [OP_MUL] 5 [OP_MUL] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],B
"빨간색 구슬, 파란색 구슬, 하얀색 구슬이 모두 108개 있습니다. 파란색 구슬의 개수는 빨간색 구슬의 1/3이고, 하얀색 구슬의 개수는 파란색 구슬의 1/2입니다. 어느 색의 구슬이 가장 적습니까?",[OP_LIST_SOL] 빨간색 파란색 하얀색 [OP_LIST_EOL] [OP_LIST_SOL] 1 1/3 1/3 1/2 [OP_MUL] [OP_LIST_EOL] 1 [OP_LIST_MIN] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],하얀색
"빨간색 버스는 200킬로미터(㎞)를 가는데 4시간이 걸렸고, 노란색 버스는 180킬로미터(㎞)를 가는 데 3시간이 걸렸습니다. 어느 버스가 더 빠른가요?",[OP_LIST_SOL] 빨간색 노란색 [OP_LIST_EOL] [OP_LIST_SOL] 200 4 [OP_DIV] 180 3 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],노란색
"빨간색 풍선이 50 개, 노란색 풍선이 26 개, 파란색 풍선이 노란 풍선보다 8 개 더 있습니다. 가장 많은 수의 풍선은 어떤 색인가요?",[OP_LIST_SOL] 빨간색 노란색 파란색 [OP_LIST_EOL] [OP_LIST_SOL] 50 26 26 8 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],빨간색
"사과 상자의 무게는 3/5킬로그램(㎏) , 귤 상자의 무게는 0.49킬로그램(㎏) 입니다. 어느 상자가 더 무겁습니까?",[OP_LIST_SOL] 사과 귤 [OP_LIST_EOL] [OP_LIST_SOL] 3/5 0.49 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],사과
"사과는 한 상자에 28개씩 40상자 있고, 복숭아는 한 상자에 15개씩 65상자 있습니다. 사과와 복숭아 중에서 어느 것이 더 많습니까?",[OP_LIST_SOL] 사과 복숭아 [OP_LIST_EOL] [OP_LIST_SOL] 28 40 [OP_MUL] 15 65 [OP_MUL] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],사과
"삼각기둥, 사각기둥, 삼각뿔, 사각뿔, 사각뿔대 중 면의 개수가 가장 적은 것은?",[OP_LIST_SOL] 삼각기둥 사각기둥 삼각뿔 사각뿔 사각뿔대 [OP_LIST_EOL] [OP_LIST_SOL] 3 2 [OP_ADD] 4 2 [OP_ADD] 3 1 [OP_ADD] 4 1 [OP_ADD] 4 2 [OP_ADD] [OP_LIST_EOL] 1 [OP_LIST_MIN] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],삼각뿔
"색 테이프를 민지는 0.74미터(m) , 승연이는 13/20 미터(m) , 혜수는 4/5 미터(m) 가지고 있습니다. 누가 가장 긴 색 테이프를 가지고 있습니까?",[OP_LIST_SOL] 민지 승연 혜수 [OP_LIST_EOL] [OP_LIST_SOL] 0.74 13/20 4/5 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],혜수
"색연필이 168자루, 연필이 173자루 있습니다. 색연필과 연필 중에서 더 많은 것은 무엇입니까?",[OP_LIST_SOL] 색연필 연필 [OP_LIST_EOL] [OP_LIST_SOL] 168 173 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],연필
"성국이네 과수원에서는 귤나무 60 그루에서 귤을 40680 개 땄고, 혁준이네 과수원에서는 귤나무 55 그루 에서 귤을 37510 개 땄습니다. 누구네 과수원이 귤나무 한 그루당 평균적으로 귤을 더 많이 딴 셈입니까?",[OP_LIST_SOL] 성국 혁준 [OP_LIST_EOL] [OP_LIST_SOL] 40680 60 [OP_DIV] 37510 55 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],혁준
"송희는 12일 동안 288쪽의 책을 읽었고, 은주는 9일 동 안 243쪽의 책을 읽었습니다. 하루 동안 누가 더 많이 읽었습니까?",[OP_LIST_SOL] 송희 은주 [OP_LIST_EOL] [OP_LIST_SOL] 288 12 [OP_DIV] 243 9 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],은주
수애와 승호가 100미터(m) 달리기 시합을 하였습니다. 100미터(m) 를 달리는 데 수애는 16.23 초 걸렸고 승호는 16.19 초 걸렸다면 누가 더 빨리 달렸습니까?,[OP_LIST_SOL] 수애 승호 [OP_LIST_EOL] [OP_LIST_SOL] 100 16.23 [OP_DIV] 100 16.19 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],승호
승기와 윤하가 각각 1000밀리리터(㎖) 인 우유를 어림했습니다. 승기는 940밀리리터(㎖)로 어림했고 윤하는 1080밀리리터(㎖)로 어림했다면 실제와 더 가깝게 어림한 사람은 누구입니까?,[OP_LIST_SOL] 승기 윤하 [OP_LIST_EOL] [OP_LIST_SOL] 1000 940 [OP_SUB] [OP_ABS] 1000 1080 [OP_SUB] [OP_ABS] [OP_LIST_EOL] 1 [OP_LIST_MIN] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],승기
승민이는 밤을 4.56킬로그램(㎏) 주웠고 혜인이는 462그램(g)의 10 배 만큼 주웠습니다. 승민이와 혜인이 중에서 누가 밤을 더 많이 주웠습니까?,[OP_LIST_SOL] 승민 혜인 [OP_LIST_EOL] [OP_LIST_SOL] 4.56 462 10 [OP_MUL] 1000 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],혜인
"승용차는 1시간 45분 동안 147킬로미터(㎞)를 달리고, 버스는 2시간 15분 동안 162킬로미터(㎞)를 달렸습니다. 어느 것이 더 빠릅니까?",[OP_LIST_SOL] 승용차 버스 [OP_LIST_EOL] [OP_LIST_SOL] 147 1 60 [OP_MUL] 45 [OP_ADD] [OP_DIV] 162 2 60 [OP_MUL] 15 [OP_ADD] [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],승용차
승찬이는 자전거로 24킬로미터(㎞)를 가는 데 2시간이 걸렸고 재선이는 자전거로 39킬로미터(㎞)를 가는 데 3시간이 걸렸습니다. 더 빠른 사람은 누구일까요?,[OP_LIST_SOL] 승찬 재선 [OP_LIST_EOL] [OP_LIST_SOL] 24 2 [OP_DIV] 39 3 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],재선
"실제 들이가 1리터(ℓ)인 그릇을 미애는 1100밀리리터(㎖), 효리는 850밀리리터(㎖)로 어림하였습니다. 두 사람 중 그릇의 들이를 가장 가깝게 어림한 사람은 누구인가?",[OP_LIST_SOL] 미애 효리 [OP_LIST_EOL] [OP_LIST_SOL] 1000 1100 [OP_SUB] [OP_ABS] 1000 850 [OP_SUB] [OP_ABS] [OP_LIST_EOL] 1 [OP_LIST_MIN] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],미애
"어머니는 쌀을 씻는 데 5리터(ℓ) 의 물을 사용하고, 아버지는 4900밀리리터(㎖) 의 물을 사용했다고 합니다. 물을 더 많이 사용한 사람은 누구입니까?",[OP_LIST_SOL] 어머니 아버지 [OP_LIST_EOL] [OP_LIST_SOL] 5 1000 [OP_MUL] 4900 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],어머니
"어항에 물을 가득 채우려면 각각 가 그릇으로는 7번, 나 그릇으로는 8번, 다 그릇으로는 5번 물을 부어야 합니다. 그릇의 들이가 가장 큰 그릇은 무엇인가요?",[OP_LIST_SOL] 가 나 다 [OP_LIST_EOL] [OP_LIST_SOL] 1 7 [OP_DIV] 1 8 [OP_DIV] 1 5 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],다
"영미네 집에서 학교까지의 거리는 2킬로미터(㎞) 280미터(m)이고, 병원까지의 거리는 4125미터(m)입니다. 영미네 집에서 더 가까운 곳은 학교와 병원 중 어디입니까?",[OP_LIST_SOL] 학교 병원 [OP_LIST_EOL] [OP_LIST_SOL] 2 1000 [OP_MUL] 280 [OP_ADD] 4125 [OP_LIST_EOL] 1 [OP_LIST_MIN] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],학교
"오늘 운동을 예슬이는 13/10시간, 영준이는 22/15시간 동안 하였습니다. 예슬이와 영준이 중에서 운동을 더 오랫동안 한 사람은 누구입니까?",[OP_LIST_SOL] 예슬 영준 [OP_LIST_EOL] [OP_LIST_SOL] 13/10 22/15 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],영준
옷장의 부피는 2세제곱미터(㎥)이고 서랍장의 부피는 85000세제곱센티미터(㎤)입니다. 옷장과 서랍장 중 부피가 큰 것은 무엇인가요?,[OP_LIST_SOL] 옷장 서랍장 [OP_LIST_EOL] [OP_LIST_SOL] 2 850000 100 3 [OP_POW] [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],옷장
"우유를 지성이는 9/25리터(ℓ) 마셨고, 영표는 0.41리터(ℓ) 마셨습니다. 누가 우유를 더 많이 마셨습니까?",[OP_LIST_SOL] 지성 영표 [OP_LIST_EOL] [OP_LIST_SOL] 9/25 0.41 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],영표
"위인전 한 권의 무게는 0.3킬로그램(㎏)이고, 동화책 한 권의 무게는 0.27킬로그램(㎏)입니다. 위인전과 동화책 중에서 어느 것이 더 무겁습니까?",[OP_LIST_SOL] 위인전 동화책 [OP_LIST_EOL] [OP_LIST_SOL] 0.3 0.27 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],위인전
"유승, 신영, 석기는 멀리뛰기를 하였습니다. 유승이는 15/8미터(m), 신영이는 2미터(m), 석기는 17/8미터(m)를 뛰었습니다. 가장 멀리 뛴 사람은 누구입니까?",[OP_LIST_SOL] 유승 신영 석기 [OP_LIST_EOL] [OP_LIST_SOL] 15/8 2 17/8 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],석기
"은규와 민영이의 키는 각각 3/8 미터(m) , 1.4미터(m) 입니다. 누구의 키가 더 큰지 나타내시오",[OP_LIST_SOL] 은규 민영 [OP_LIST_EOL] [OP_LIST_SOL] 3/8 1.4 [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],민영
"은지네 학교 여학생은 221명, 남학생은 255명이고 성수네 학교 여학생은 275명, 남학생은 226명입니다. 누구네 학교 학생이 많습니까?",[OP_LIST_SOL] 은지네 성수네 [OP_LIST_EOL] [OP_LIST_SOL] 221 255 [OP_ADD] 275 226 [OP_ADD] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],성수네
"이 달 수학 시험에서 가, 나, 다, 라, 마 5사람의 평균 점수보다 가, 나, 다 3사람의 평균 점수가 2점이 높고, 라의 점수는 72점, 마의 점수는 80점이라고 한다. 5사람의 평균 점수를 구하여라.",80 72 [OP_ADD] 3 [OP_MUL] 2 5 [OP_MUL] [OP_SUB] 5 3 [OP_SUB] [OP_DIV],
일정한 빠르기로 1 분에 2.1 킬로미터(㎞) 를 달리는 트럭과 4 분에 10.5 킬로미터(㎞) 를 달리는 택시가 있습니다. 택시와 트럭 중 더 빠른 것은 무엇인가?,[OP_LIST_SOL] 트럭 택시 [OP_LIST_EOL] [OP_LIST_SOL] 2.1 1 [OP_DIV] 10.5 4 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],택시
"일정한 빠르기로 버스는 17.28킬로미터(㎞) 의 거리를 16 분 동안에 가고, 승용차는 8.52킬로미터(㎞) 의 거리를 6 분 동안에 갑니다. 버스와 승용차가 같은 곳에서 동시에 출발한다 면 15 분 후에는 어느 것이 더 멀리 가겠습니까?",[OP_LIST_SOL] 버스 승용차 [OP_LIST_EOL] [OP_LIST_SOL] 17.28 16 [OP_DIV] 15 [OP_MUL] 8.52 6 [OP_DIV] 15 [OP_MUL] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],승용차
