Problem,Solution,Answer
은지는 Facebook에 41장의 사진을 업로드했습니다. 37장의 사진을 하나의 앨범에 넣고 나머지는 2개의 다른 앨범에 넣었습니다. 각 앨범에는 몇 장의 사진이 포함되어 있습니까?,41 37 [OP_SUB] 2 [OP_DIV],
상자에 7개의 병 뚜껑이 있고 은지가 안에 7개의 병 뚜껑을 더 넣으면 상자에 몇 개의 병 뚜껑이 있습니까?,7 7 [OP_ADD],
은지는 7개의 병 뚜껑으로 시작합니다. 그는 2개를 더받습니다. 은지는 몇 개의 병 뚜껑으로 끝나나요?,7 2 [OP_ADD],
민영에는 스키틀이 4개 있습니다. 유나에는 스키틀이 4개 있습니다. 유나가 모든 스키틀을 민영에게 주면 민영에는 몇 개의 스키틀이 있습니까?,4 4 [OP_ADD],
유나는 7개의 스키틀로 시작합니다. 그녀는 8개를 더 구입합니다. 몇 개 스키틀은 유나가 다음으로 끝나나요?,7 8 [OP_ADD],
카드가 4개 있습니다. 카드가 3개 더 추가됩니다. 총 개수는 몇 장입니까?,4 3 [OP_ADD],
구슬이 4개 있습니다. 구슬 7개가 더 추가됩니다. 총 몇 개입니까?,4 7 [OP_ADD],
오렌지 8개가 있습니다. 8개의 오렌지가 더 추가됩니다. 총 몇 개입니까?,8 8 [OP_ADD],
유정이 땅콩 2개를 수집합니다. 유정의 아버지는 유정에게 5명을 더줍니다. 유정은 얼마나 많은 땅콩을 가지고 있습니까?,2 5 [OP_ADD],
9장의 카드가 있습니다. 4장 더 추가됩니다. 총 몇 개입니까?,9 4 [OP_ADD],
상자에 7개의 병 뚜껑이 있고 은지가 안에 7개의 병 뚜껑을 더 넣으면 상자에 몇 개의 병 뚜껑이 있습니까?,7 7 [OP_ADD],
윤기는 2개의 블록을 수집합니다. 윤기의 아버지는 윤기 6을 더줍니다. 윤기에는 몇 개의 블록이 있습니까?,2 6 [OP_ADD],
윤기는 8개의 지우개로 시작합니다. 민영은 윤기 3에게 더 많은 것을줍니다. 윤기는 몇 개의 지우개로 끝나나요?,8 3 [OP_ADD],
상자에 7개의 크레용이 있고 은지가 6개의 크레용을 더 넣으면 상자에 몇 개의 크레용이 있습니까?,7 6 [OP_ADD],
유나는 2개의 크레용을 가지고 있습니다. 유정은 크레용 2개를 가지고 있습니다. 민영이 자신의 크레용을 모두 유나에게 주면 유나는 몇 개의 크레용을 갖게 될까요?,2 2 [OP_ADD],
유나는 6개의 블록을 수집합니다. 유나의 아버지는 유나 8을 더줍니다. 유나는 몇 개의 블록을 가지고 있습니까?,6 8 [OP_ADD],
유나는 오렌지 4개가 있습니다. 그는 또 다른 5개를 찾습니다. 유나는 전체에 오렌지가 몇 개 있습니까?,4 5 [OP_ADD],
상자에 계란이 7개 있고 정국이 안에 계란 4개를 더 넣으면 상자에 계란이 몇 개 있습니까?,7 4 [OP_ADD],
민영은 9개의 블록을 수집합니다. 정국의 아버지는 정국 6을 더줍니다. 정국에는 몇 개의 블록이 있습니까?,9 6 [OP_ADD],
민영에는 스키틀이 4개 있습니다. 유나는 4개의 스키틀을 가지고 있습니다. 유나가 자신의 스키틀을 모두 민영에게 주면 민영은 몇 개의 스키틀을 가질 수 있습니까?,4 4 [OP_ADD],
유나는 카드 4장을 수집합니다. 유나의 아버지는 유나 8을 더 제공합니다. 유나에는 몇 장의 카드가 있습니까?,4 8 [OP_ADD],
유나는 3장의 카드로 시작합니다. 그녀는 유나에게서 76개를 더받습니다. 유나는 몇 장으로 끝나나요?,3 76 [OP_ADD],
86개의 블록이 있습니다. 9개의 블록이 더 추가됩니다. 총 몇 개입니까?,86 9 [OP_ADD],
유나는 8개의 스키틀로 시작합니다. 유나는 89를 더 제공받습니다. 유나는 몇 개의 스키틀로 끝나나요?,8 89 [OP_ADD],
상자에 지우개가 76개 있고 민영이 안에 지우개를 9개 더 넣으면 상자에 지우개가 몇 개 있습니까?,76 9 [OP_ADD],
유나는 7개의 땅콩으로 시작합니다. 은지는 유나에게 55명을 더줍니다. 유나는 몇 개의 땅콩으로 끝나나요?,7 55 [OP_ADD],
윤기는 바나나 52개로 시작합니다. 그녀는 호석에게서 2개를 더 얻습니다. 윤기는 몇 개의 바나나로 끝나나요?,52 2 [OP_ADD],
민영에는 연필이 2개 있습니다. 은지는 99개의 연필을 가지고 있습니다. 은지가 모든 연필을 민영에게 주면 민영 몇 개의 연필을 갖게 될까요?,2 99 [OP_ADD],
은지는 77개의 오렌지를 수집합니다. 은지의 아버지는 은지 2를 더줍니다. 은지에는 오렌지가 몇 개 있습니까?,77 2 [OP_ADD],
유나는 사탕 5개로 시작합니다. 그녀는 호석에게서 86개를 더받습니다. 유나는 몇 개의 사탕으로 끝나나요?,5 86 [OP_ADD],
유나는 땅콩이 2개 있습니다. 윤기는 26개의 땅콩을 가지고 있습니다. 윤기가 모든 땅콩을 유나에게 준다면 유나는 얼마나 많은 땅콩을 갖게 될까요?,2 26 [OP_ADD],
정국은 7장의 카드로 시작합니다. 그는 다른 47장을 찾습니다. 정국은 몇 장으로 끝나나요?,7 47 [OP_ADD],
민영는 40개의 병 뚜껑을 가지고 있습니다. 그는 7개를 더 산다. 민영는 모두 몇 개의 병 뚜껑을 가지고 있습니까?,40 7 [OP_ADD],
유나는 8개의 병 뚜껑으로 시작합니다. 그는 호석에게서 85를 더 얻습니다. 유나는 몇 개의 병 뚜껑으로 끝나나요?,8 85 [OP_ADD],
유나는 달걀 27개로 시작합니다. 그녀는 다른 4개를 찾습니다. 유나는 몇 개의 계란으로 끝나나요?,27 4 [OP_ADD],
유나는 98개의 계란으로 시작합니다. 그녀는 8개를 더 삽니다. 유나는 몇 개의 계란으로 끝나나요?,98 8 [OP_ADD],
민영은 15장의 티켓으로 시작합니다. 그는 3개를 더 산다. 민영은 몇 장으로 끝나나요?,15 3 [OP_ADD],
유나는 79개의 사과로 시작합니다. 그는 5개를 더 산다. 유나는 몇 개의 사과로 끝나나요?,79 5 [OP_ADD],
민영이는 9개의 사탕을 가지고 있습니다. 그녀는 18개를 더 삽니다. 민영에는 사탕이 모두 몇 개 있습니까?,9 18 [OP_ADD],
유진은 51개의 연필을 가지고 있습니다. 그는 윤기에게서 6개를 더 얻습니다. 유진은 총 몇 개의 연필을 가지고 있습니까?,51 6 [OP_ADD],
은지는 9개의 연필을 가지고 있습니다. 유나는 은지에게 56명을 더줍니다. 은지는 총 몇 개의 연필을 가지고 있습니까?,9 56 [OP_ADD],
은지는 계란 8개로 시작합니다. 그는 62개를 더 산다. 은지는 몇 개의 달걀로 끝나나요?,8 62 [OP_ADD],
은지는 크레용 4개로 시작합니다. 호석이는 은지에게 36을 더줍니다. 은지는 몇 개의 크레용으로 끝나나요?,4 36 [OP_ADD],
유나는 11장의 티켓을 가지고 있습니다. 은지는 유나에게 4를 더 제공합니다. 유나는 총 티켓이 몇 장입니까?,11 4 [OP_ADD],
호석이는 사과 4개를 가지고 있습니다. 정국이는 호석이에게 39더 많은 것을줍니다. 호석이는 모두 몇 개의 사과를 가지고 있습니까?,4 39 [OP_ADD],
은지는 91개의 바나나로 시작합니다. 유나는 은지에게 8명을 더줍니다. 은지는 몇 개의 바나나로 끝나나요?,91 8 [OP_ADD],
민영은 18개의 병 뚜껑으로 시작합니다. 그녀는 또 다른 63개를 찾습니다. 민영은 몇 개의 병 뚜껑으로 끝나나요?,18 63 [OP_ADD],
유나에는 34개의 사과가 있습니다. 그녀는 민영으로부터 37개를 더받습니다. 유나는 모두 몇 개의 사과를 가지고 있습니까?,34 37 [OP_ADD],
유나는 67개의 사탕을 가지고 있습니다. 지민이는 유나에게 38을 더줍니다. 유나는 모두 사탕을 몇 개나 가지고 있습니까?,67 38 [OP_ADD],
민영은 57개의 사과를 가지고 있습니다. 그녀는 또 다른 95개를 찾습니다. 민영은 전체에 사과가 몇 개 있습니까?,57 95 [OP_ADD],
유나는 병 뚜껑 91개로 시작합니다. 그녀는 또 다른 88개를 찾습니다. 은지는 몇 개의 병 뚜껑으로 끝나나요?,91 88 [OP_ADD],
석진이는 53개의 구슬을 가지고 있습니다. 그는 태형에게서 16개를 더받습니다. 석진이는 총 몇 개의 구슬을 가지고 있습니까?,53 16 [OP_ADD],
태형이는 항아리에서 바나나 5개를 꺼냅니다. 원래 항아리에는 46개의 바나나가있었습니다. 항아리에 바나나가 몇 개 남아 있습니까?,46 5 [OP_SUB],
태형이는 병에서 연필 4개를 꺼냅니다. 항아리에는 원래 87개의 연필이있었습니다. 병에 연필이 몇 개 남았나요?,87 4 [OP_SUB],
윤기는 75개의 사과로 시작합니다. 그는 정국에게 52를줍니다. 윤기는 몇 개의 사과로 끝나나요?,75 52 [OP_SUB],
석진이 병에서 47개의 병 뚜껑을 제거합니다. 원래 병에는 87개의 병 뚜껑이있었습니다. 항아리에 몇 개의 병 뚜껑이 남아 있습니까?,87 47 [OP_SUB],
석진의 몸무게는 67파운드입니다.태형의 무게는 52파운드입니다. 석진이 태형이보다 얼마나 무겁습니까?,67 52 [OP_SUB],
유나의 무게는 49파운드입니다. 석진이의 몸무게는 44파운드입니다. 유나가 석진이보다 얼마나 무겁습니까?,49 44 [OP_SUB],
유나가 항아리에서 사과 22개를 꺼냅니다. 항아리에는 원래 57개의 사과가있었습니다. 항아리에 사과가 몇 개 남았습니까?,57 22 [OP_SUB],
유나는 96개의 계란으로 시작합니다. 유나는 3점을 빼앗 깁니다. 유나는 몇 개의 계란으로 끝나나요?,96 3 [OP_SUB],
유나의 몸무게는 69파운드입니다. 민영의 무게는 51파운드입니다. 유나가 민영보다 얼마나 무겁습니까?,69 51 [OP_SUB],
상자에 47개의 계란이 있습니다. 유나는 달걀 5개를받습니다. 얼마나 남았나요?,47 5 [OP_SUB],
유나는 92개의 계란으로 시작합니다. 그는 40을 정국이에게줍니다. 유나는 몇 개의 달걀로 끝나나요?,92 40 [OP_SUB],
정국이는 항아리에서 달걀 7개를 꺼냅니다. 원래 항아리에는 27개의 알이있었습니다. 항아리에 몇 개의 계란이 남아 있습니까?,27 7 [OP_SUB],
상자에 연필이 79개 있습니다. 태형은 연필 4개를 가져갑니다. 얼마나 남았나요?,79 4 [OP_SUB],
민영은 87개의 크레용으로 시작합니다. 7마리는 하마가 먹습니다. 민영은 몇 개의 크레용으로 끝나나요?,87 7 [OP_SUB],
윤기는 95개의 사탕을 가지고 있습니다. 그는 태형에게 3을줍니다. 유나는 얼마나 많은 사탕을 가질 수 있습니까?,95 3 [OP_SUB],
상자에 오렌지 96개가 있습니다. 민영은 오렌지 45개를 가져옵니다. 얼마나 남았나요?,96 45 [OP_SUB],
유나는 95개의 지우개로 시작합니다. 그녀는 42를 잃었습니다. 유나는 몇 개의 지우개로 끝나나요?,95 42 [OP_SUB],
상자에 22개의 오렌지가 있습니다. 유나는 오렌지 7개를 먹습니다. 얼마나 남았나요?,22 7 [OP_SUB],
은지는 88개의 바나나를 가지고 있습니다. 그녀는 민영과 4를 공유합니다. 은지는 몇 개의 바나나를 갖게 될까요?,88 4 [OP_SUB],
은지는 67장의 카드를 가지고 있습니다. 은지는 9점을 빼앗 깁니다. 은지는 몇 장의 카드를 갖게 될까요?,67 9 [OP_SUB],
민영의 몸무게는 81파운드입니다. 정국이의 몸무게는 4파운드입니다. 민영이 정국이보다 얼마나 무겁습니까?,81 4 [OP_SUB],
호석은 93개의 스티커로 시작합니다. 그는 6을 잃었습니다. 호석은 몇 개의 스티커로 끝나나요?,93 6 [OP_SUB],
유정은 39개의 바나나로 시작합니다. 3마리는 하마가 먹습니다. 유정은 몇 개의 바나나로 끝나나요?,39 3 [OP_SUB],
민영이는 76개의 사탕으로 시작합니다. 정국이는 5명을 빼앗는다. 민영은 몇 개의 사탕으로 끝나나요?,76 5 [OP_SUB],
상자에 16개의 병 뚜껑이 있습니다. 유나는 6개의 병 뚜껑을 가져갑니다. 얼마나 남았습니까?,16 6 [OP_SUB],
지민이는 17개의 크레용으로 시작합니다. 정국이는 6을 빼앗는다. 지민이는 몇 개의 크레용으로 끝나나요?,17 6 [OP_SUB],
은지의 무게는 59파운드입니다. 유정의 무게는 9파운드입니다. 은지가 유정보다 얼마나 무겁습니까?,59 9 [OP_SUB],
유나는 65개의 병 뚜껑으로 시작합니다. 4마리는 하마가 먹습니다. 유나는 몇 개의 병 뚜껑으로 끝나나요?,65 4 [OP_SUB],
은지는 63개의 사과를 가지고 있습니다. 은지는 55점을 빼앗 깁니다. 은지는 몇 개의 사과를 갖게 될까요?,63 55 [OP_SUB],
민영은 스키틀 5개로 시작합니다. 2마리는 하마가 먹습니다. 민영은 몇 개의 스키틀로 끝나나요?,5 2 [OP_SUB],
정국이는 46개의 오렌지를 가지고 있습니다. 그는 민영과 4를 공유합니다. 정국이는 얼마나 많은 오렌지를 갖게 될까요?,46 4 [OP_SUB],
민영의 무게는 39파운드입니다. 유나의 무게는 2파운드입니다. 민영이 유나보다 얼마나 무겁습니까?,39 2 [OP_SUB],
지민이는 76장의 카드를 가지고 있습니다. 민영은 59를 빼앗아갑니다. 지민이는 몇 장의 카드를 갖게 될까요?,76 59 [OP_SUB],
윤기는 62개의 크레용을 가지고 있습니다. 52마리는 하마가 먹습니다. 윤기는 몇 개의 크레용을 갖게 될까요?,62 52 [OP_SUB],
은지는 병 뚜껑 30개로 시작합니다. 민영은 26을 빼앗습니다. 은지는 몇 개의 병 뚜껑으로 끝나나요?,30 26 [OP_SUB],
유나는 34개의 병 뚜껑을 가지고 있습니다. 8마리는 하마가 먹습니다. 유나는 몇 개의 병 뚜껑을 갖게 될까요?,34 8 [OP_SUB],
은지는 오렌지 70개를 가지고 있습니다. 정국은 19명을 빼앗는다.은지는 몇 개의 오렌지를 가질까요?,70 19 [OP_SUB],
유나는 47개의 바나나로 시작합니다. 그녀는 45개를 잃었습니다.유나는 몇 개의 바나나로 끝나나요?,47 45 [OP_SUB],
민영은 36개의 스티커로 시작합니다. 그는 은지에게 7을줍니다. 민영은 몇 개의 스티커로 끝나나요?,36 7 [OP_SUB],
정국은 81개의 지우개로 시작합니다. 그는 은지에게 34를 준다. 정국은 몇 개의 지우개로 끝나나요?,81 34 [OP_SUB],
호석이는 스키틀즈 25개를 가지고 있습니다. 유나는 7명을 빼앗는다. 호석이는 몇 개의 스키틀을 갖게 될까요?,25 7 [OP_SUB],
태형이는 88장의 카드를 가지고 있습니다. 그녀는 70을 잃습니다.유나는 몇 장의 카드를 갖게 될까요?,88 70 [OP_SUB],
유나는 스키틀이 50개 있습니다. 그녀는 정국에게 7을줍니다. 유나는 몇 개의 스키틀을 갖게 될까요?,50 7 [OP_SUB],
민영은 76개의 스키틀로 시작합니다. 그녀는 정국과 72를 공유합니다. 민영은 몇 개의 스키틀로 끝나나요?,76 72 [OP_SUB],
호석은 82장의 카드로 시작합니다.정국이는 9점을 빼앗 깁니다. 호석이는 몇 장의 카드로 끝나나요?,82 9 [OP_SUB],
호석이는 89개의 사과로 시작합니다. 그녀는 윤기와 5를 나눕니다. 호석이는 몇 개의 사과로 끝나나요?,89 5 [OP_SUB],
유정은 58개의 블록을 가지고 있습니다. 그는 석진에게 21을줍니다. 유정은 몇 개의 블록을 가질 수 있습니까?,58 21 [OP_SUB],
은지는 78개의 연필로 시작합니다. 그는 여호수아에게 44를줍니다. 은지는 몇 개의 연필로 끝나나요?,78 44 [OP_SUB],
윤기는 92개의 블록을 가지고 있습니다. 2마리는 하마가 먹습니다. 유나는 몇 개의 블록을 가질 수 있습니까?,92 2 [OP_SUB],
지민이는 86블록으로 시작합니다. 그녀는 J와 41을 공유합니다. 지민이는 몇 개의 블록으로 끝나나요?,86 41 [OP_SUB],
유나는 74개의 땅콩으로 시작합니다. 그는 59를 잃었습니다. 유나는 몇 개의 땅콩으로 끝나나요?,74 59 [OP_SUB],
민영은 62개의 구슬로 시작합니다. 그는 호석이와 33을 공유합니다. 민영은 몇 개의 구슬로 끝나나요?,62 33 [OP_SUB],
태형이는 99장의 티켓을 가지고 있습니다. 그는 유진에게 7을 준다. 은지는 얼마나 많은 티켓을 보유할까요?,99 7 [OP_SUB],
민영은 55개의 블록을 가지고 있습니다. 29마리는 하마가 먹습니다. 민영은 몇 개의 블록을 갖게 될까요?,55 29 [OP_SUB],
은지는 바나나 82개를 가지고 있습니다. 그녀는 윤기에게서 3개를 더 얻습니다.은지는 모두 바나나가 몇 개입니까?,82 3 [OP_ADD],
